epoch,train_loss,val_mae,lr
1,0.003529,0.056722,3.6756756756756765e-05
2,0.002227,0.053466,6.351351351351353e-05
3,0.002077,0.052428,9.02702702702703e-05
4,0.002023,0.051888,0.00011702702702702706
5,0.001975,0.052132,0.00014378378378378384
6,0.001972,0.051231,0.0001705405405405406
7,0.001933,0.051143,0.00019729729729729738
8,0.001934,0.05063,0.00022405405405405415
9,0.001889,0.050443,0.0002508108108108109
10,0.001888,0.04969,0.0002775675675675677
11,0.001848,0.050365,0.00030432432432432447
12,0.001845,0.049186,0.00033108108108108124
13,0.001823,0.049065,0.000357837837837838
14,0.001823,0.04905,0.00038459459459459474
15,0.001806,0.04972,0.00041135135135135145
16,0.001796,0.051651,0.0004381081081081082
17,0.00178,0.048927,0.00046486486486486495
18,0.001766,0.052841,0.0004916216216216217
19,0.001749,0.048709,0.0005183783783783785
20,0.001734,0.049016,0.0005451351351351354
21,0.001714,0.050315,0.0005718918918918921
22,0.001687,0.049253,0.0005986486486486488
23,0.001666,0.04867,0.0006254054054054055
24,0.001643,0.04816,0.0006521621621621624
25,0.001622,0.049492,0.0006789189189189191
26,0.001604,0.047885,0.0007056756756756758
27,0.001591,0.048292,0.0007324324324324326
28,0.001576,0.047379,0.0007591891891891894
29,0.001566,0.048218,0.0007859459459459462
30,0.001554,0.048311,0.0008127027027027029
31,0.001547,0.048709,0.0008394594594594596
32,0.001539,0.047878,0.0008662162162162163
33,0.001531,0.047021,0.0008929729729729731
34,0.001524,0.047281,0.00091972972972973
35,0.001518,0.047319,0.0009464864864864868
36,0.001512,0.049326,0.0009732432432432436
37,0.001506,0.047713,0.001
38,0.001499,0.046909,0.000999995151298149
39,0.001494,0.046976,0.0009999806052867297
40,0.001488,0.046598,0.000999956362248142
41,0.001484,0.048126,0.0009999224226530453
42,0.00148,0.048102,0.0009998787871603506
43,0.001474,0.047205,0.0009998254566172067
44,0.00147,0.046783,0.0009997624320589847
45,0.001469,0.048209,0.0009996897147092577
46,0.001465,0.047174,0.000999607305979776
47,0.001461,0.046561,0.0009995152074704413
48,0.001459,0.047727,0.0009994134209692742
49,0.001456,0.048423,0.0009993019484523806
50,0.001452,0.046868,0.0009991807920839123
51,0.00145,0.046441,0.0009990499542160262
52,0.001448,0.046717,0.0009989094373888377
53,0.001445,0.047248,0.0009987592443303714
54,0.001444,0.046468,0.000998599377956509
55,0.001441,0.047099,0.0009984298413709312
56,0.00144,0.046248,0.0009982506378650592
57,0.001437,0.046213,0.0009980617709179893
58,0.001435,0.046539,0.0009978632441964266
59,0.001434,0.047094,0.0009976550615546126
60,0.001432,0.046862,0.0009974372270342515
61,0.00143,0.04665,0.0009972097448644308
62,0.001429,0.047169,0.0009969726194615396
63,0.001427,0.046418,0.0009967258554291834
64,0.001425,0.0464,0.0009964694575580935
65,0.001424,0.048101,0.000996203430826035
66,0.001423,0.046417,0.00099592778039771
67,0.001422,0.046787,0.000995642511624657
68,0.00142,0.046865,0.000995347630045147
69,0.001418,0.046937,0.0009950431413840767
70,0.001418,0.047255,0.000994729051552856
71,0.001414,0.046814,0.0009944053666492948
72,0.001413,0.04698,0.0009940720929574834
73,0.001411,0.048149,0.0009937292369476712
74,0.00141,0.046854,0.0009933768052761407
75,0.001409,0.046827,0.0009930148047850786
76,0.001409,0.048539,0.0009926432425024425
77,0.001407,0.046971,0.000992262125641825
78,0.001406,0.046856,0.0009918714616023133
79,0.001405,0.047217,0.0009914712579683457
80,0.001403,0.04751,0.0009910615225095642
81,0.001403,0.047049,0.0009906422631806636
82,0.001402,0.047267,0.0009902134881212376
