epoch,train_loss,val_mae,lr
10,0.002273,0.07323,0.00013878378378378385
11,0.002216,0.07236,0.00015216216216216224
12,0.00217,0.07189,0.00016554054054054062
13,0.002129,0.071556,0.000178918918918919
14,0.002091,0.071433,0.00019229729729729737
15,0.002058,0.071763,0.00020567567567567573
16,0.00203,0.070279,0.0002190540540540541
17,0.002001,0.070066,0.00023243243243243247
18,0.001975,0.070333,0.00024581081081081086
19,0.001954,0.069648,0.00025918918918918927
20,0.00193,0.069612,0.0002725675675675677
21,0.001909,0.069263,0.00028594594594594605
22,0.00189,0.069367,0.0002993243243243244
23,0.00187,0.069439,0.00031270270270270276
24,0.001853,0.069017,0.0003260810810810812
25,0.001835,0.06989,0.00033945945945945954
26,0.00182,0.069852,0.0003528378378378379
27,0.001803,0.069404,0.0003662162162162163
28,0.001788,0.068837,0.0003795945945945947
29,0.001775,0.068605,0.0003929729729729731
30,0.001759,0.068958,0.00040635135135135144
31,0.001746,0.068993,0.0004197297297297298
32,0.001735,0.068791,0.00043310810810810816
33,0.001722,0.068741,0.0004464864864864866
34,0.001711,0.068465,0.000459864864864865
35,0.001701,0.069538,0.0004732432432432434
36,0.00169,0.06891,0.0004866216216216218
37,0.00168,0.06869,0.0005
38,0.001672,0.069013,0.0004999975780758522
39,0.001661,0.068761,0.0004999903123504287
40,0.001652,0.068733,0.0004999782029647878
41,0.001643,0.068997,0.0004999612501540237
42,0.001635,0.068923,0.0004999394542472623
43,0.001628,0.068824,0.0004999128156676539
44,0.00162,0.068904,0.0004998813349323658
45,0.001613,0.069024,0.0004998450126525722
46,0.001606,0.069119,0.0004998038495334417
47,0.0016,0.069096,0.0004997578463741243
48,0.001594,0.068738,0.0004997070040677356
49,0.001589,0.069111,0.0004996513236013392
50,0.001583,0.069291,0.0004995908060559281
51,0.001577,0.069206,0.0004995254526064034
52,0.001573,0.069128,0.0004994552645215515
53,0.001567,0.069111,0.0004993802431640192
54,0.001563,0.069209,0.000499300389990288
55,0.001558,0.069568,0.000499215706550645
56,0.001553,0.069167,0.0004991261944891534
57,0.001549,0.069347,0.00049903185554362
58,0.001546,0.069685,0.0004989326915455622
59,0.001542,0.069615,0.0004988287044201717
