epoch,train_loss,val_mae,lr
1,0.007923,0.109196,3.6756756756756765e-05
2,0.004038,0.070867,6.351351351351353e-05
3,0.0016,0.026111,9.02702702702703e-05
4,0.00095,0.020084,0.00011702702702702706
5,0.000795,0.016668,0.00014378378378378384
6,0.000728,0.015185,0.0001705405405405406
7,0.000657,0.014434,0.00019729729729729738
8,0.000632,0.013389,0.00022405405405405415
9,0.000582,0.011997,0.0002508108108108109
10,0.00056,0.012203,0.0002775675675675677
11,0.000528,0.010504,0.00030432432432432447
12,0.0005,0.017754,0.00033108108108108124
13,0.00047,0.012626,0.000357837837837838
14,0.000439,0.009282,0.00038459459459459474
15,0.000414,0.01514,0.00041135135135135145
16,0.000388,0.010267,0.0004381081081081082
17,0.000365,0.010103,0.00046486486486486495
18,0.000342,0.007972,0.0004916216216216217
19,0.000322,0.008421,0.0005183783783783785
20,0.0003,0.009484,0.0005451351351351354
21,0.000282,0.007158,0.0005718918918918921
22,0.000264,0.007114,0.0005986486486486488
23,0.000249,0.007531,0.0006254054054054055
24,0.000233,0.007256,0.0006521621621621624
25,0.000219,0.007055,0.0006789189189189191
26,0.000206,0.00707,0.0007056756756756758
27,0.000192,0.007805,0.0007324324324324326
28,0.00018,0.006822,0.0007591891891891894
29,0.00017,0.006893,0.0007859459459459462
30,0.00016,0.006332,0.0008127027027027029
31,0.000149,0.005872,0.0008394594594594596
32,0.000143,0.006371,0.0008662162162162163
33,0.00014,0.006858,0.0008929729729729731
34,0.000129,0.00668,0.00091972972972973
35,0.000123,0.006357,0.0009464864864864868
36,0.00012,0.006932,0.0009732432432432436
37,0.000114,0.006309,0.001
38,0.000112,0.009971,0.000999995151298149
39,0.000105,0.005494,0.0009999806052867297
40,0.000126,0.006512,0.000999956362248142
41,9.6e-05,0.005603,0.0009999224226530453
42,9.6e-05,0.006858,0.0009998787871603506
43,9.6e-05,0.009415,0.0009998254566172067
44,9.6e-05,0.005254,0.0009997624320589847
45,9.4e-05,0.005358,0.0009996897147092577
46,9.4e-05,0.0082,0.000999607305979776
47,9.3e-05,0.01114,0.0009995152074704413
48,9.3e-05,0.006185,0.0009994134209692742
49,9e-05,0.005266,0.0009993019484523806
50,8.6e-05,0.005126,0.0009991807920839123
51,9.1e-05,0.010649,0.0009990499542160262
52,8.7e-05,0.008582,0.0009989094373888377
53,8.5e-05,0.004823,0.0009987592443303714
54,0.000301,0.007882,0.000998599377956509
55,0.000119,0.007771,0.0009984298413709312
56,0.000107,0.00611,0.0009982506378650592
57,9.8e-05,0.005773,0.0009980617709179893
58,9.4e-05,0.009888,0.0009978632441964266
59,9.2e-05,0.005518,0.0009976550615546126
60,9.1e-05,0.005417,0.0009974372270342515
61,8.9e-05,0.005046,0.0009972097448644308
62,8.7e-05,0.005186,0.0009969726194615396
63,8.6e-05,0.008226,0.0009967258554291834
64,8.4e-05,0.004889,0.0009964694575580935
65,8.4e-05,0.005248,0.000996203430826035
66,8.2e-05,0.005116,0.00099592778039771
67,8.2e-05,0.004725,0.000995642511624657
68,8.1e-05,0.011118,0.000995347630045147
69,8.1e-05,0.005761,0.0009950431413840767
70,7.9e-05,0.005255,0.000994729051552856
71,8e-05,0.00455,0.0009944053666492948
72,8.1e-05,0.004532,0.0009940720929574834
73,7.7e-05,0.005497,0.0009937292369476712
74,7.7e-05,0.004558,0.0009933768052761407
75,0.000261,0.007166,0.0009930148047850786
76,0.000111,0.006472,0.0009926432425024425
77,9.6e-05,0.005809,0.000992262125641825
78,8.9e-05,0.005397,0.0009918714616023133
79,8.6e-05,0.005214,0.0009914712579683457
80,8.4e-05,0.007638,0.0009910615225095642
81,8.3e-05,0.005131,0.0009906422631806636
82,8.1e-05,0.004893,0.0009902134881212376
83,7.9e-05,0.004577,0.0009897752056556204
84,8e-05,0.004641,0.0009893274242927248
85,7.8e-05,0.004567,0.000988870152725877
86,7.7e-05,0.005016,0.0009884033998326493
87,7.5e-05,0.004755,0.0009879271746746853
88,8e-05,0.004987,0.000987441486497526
89,7.4e-05,0.00619,0.0009869463447304291
90,7.6e-05,0.007122,0.0009864417589861868
91,7.4e-05,0.00503,0.0009859277390609385
92,7.4e-05,0.00466,0.000985404294933981
93,7.5e-05,0.004441,0.0009848714367675742
94,7.3e-05,0.004623,0.0009843291749067448
95,7.3e-05,0.004542,0.0009837775198790852
96,7.3e-05,0.005079,0.0009832164823945482
97,0.000143,0.008126,0.0009826460733452394
98,9.4e-05,0.005481,0.0009820663038052069
99,8e-05,0.004924,0.000981477185030225
100,7.6e-05,0.005523,0.000980878728457576
101,7.5e-05,0.004701,0.0009802709457058289
102,7.4e-05,0.0051,0.000979653848574612
103,7.2e-05,0.00453,0.0009790274490443867
104,7.3e-05,0.004415,0.0009783917592762115
105,7.2e-05,0.004538,0.0009777467916115086
106,7.2e-05,0.004507,0.0009770925585718235
107,7.3e-05,0.004604,0.0009764290728585812
108,7e-05,0.017128,0.0009757563473528403
109,7.4e-05,0.004562,0.0009750743951150432
110,7.1e-05,0.004414,0.0009743832293847614
111,7.1e-05,0.004168,0.0009736828635804398
112,7.1e-05,0.00435,0.0009729733112991353
113,7.1e-05,0.004362,0.000972254586316253
114,7e-05,0.004513,0.0009715267025852794
115,7e-05,0.006082,0.00097078967423751
116,7.1e-05,0.004546,0.0009700435155817769
117,7.6e-05,0.004411,0.0009692882411041696
118,6.9e-05,0.005053,0.0009685238654677539
119,6.9e-05,0.005119,0.0009677504035122881
120,6.9e-05,0.005289,0.0009669678702539339
121,7e-05,0.004236,0.0009661762808849655
122,6.9e-05,0.005175,0.0009653756507734743
123,7e-05,0.004953,0.0009645659954630705
124,6.9e-05,0.005193,0.000963747330672582
125,6.9e-05,0.004488,0.0009629196722957485
126,6.9e-05,0.006801,0.000962083036400913
127,0.000115,0.004822,0.0009612374392307103
128,6.9e-05,0.004541,0.0009603828972017512
129,6.8e-05,0.004287,0.0009595194269043042
130,6.8e-05,0.00454,0.0009586470451019727
131,6.8e-05,0.004509,0.0009577657687313706
132,6.8e-05,0.005603,0.0009568756149017926
133,6.8e-05,0.004386,0.0009559766008948826
134,6.8e-05,0.004679,0.0009550687441642973
135,6.9e-05,0.004321,0.0009541520623353692
136,6.8e-05,0.004588,0.0009532265732047618
