epoch,train_loss,val_mae,lr
1,0.006634,0.093429,3.6756756756756765e-05
2,0.0037,0.090277,6.351351351351353e-05
3,0.003483,0.087146,9.02702702702703e-05
4,0.003325,0.085892,0.00011702702702702706
5,0.00324,0.085201,0.00014378378378378384
6,0.00316,0.084394,0.0001705405405405406
7,0.003091,0.083927,0.00019729729729729738
8,0.003018,0.083582,0.00022405405405405415
9,0.00294,0.082481,0.0002508108108108109
10,0.00286,0.081068,0.0002775675675675677
11,0.002778,0.079939,0.00030432432432432447
12,0.002697,0.078636,0.00033108108108108124
13,0.002628,0.077739,0.000357837837837838
14,0.002566,0.076936,0.00038459459459459474
15,0.002506,0.076057,0.00041135135135135145
16,0.002464,0.075657,0.0004381081081081082
17,0.002413,0.074884,0.00046486486486486495
18,0.002373,0.07466,0.0004916216216216217
19,0.002336,0.073697,0.0005183783783783785
20,0.002301,0.073711,0.0005451351351351354
21,0.002267,0.073007,0.0005718918918918921
22,0.002238,0.074215,0.0005986486486486488
23,0.002208,0.072458,0.0006254054054054055
24,0.002181,0.071979,0.0006521621621621624
25,0.002158,0.071909,0.0006789189189189191
26,0.002132,0.071795,0.0007056756756756758
27,0.00211,0.072084,0.0007324324324324326
28,0.002087,0.07134,0.0007591891891891894
29,0.002069,0.07117,0.0007859459459459462
30,0.002049,0.070812,0.0008127027027027029
31,0.002031,0.07134,0.0008394594594594596
32,0.002015,0.070342,0.0008662162162162163
33,0.001997,0.070455,0.0008929729729729731
34,0.001984,0.069953,0.00091972972972973
35,0.001969,0.070239,0.0009464864864864868
36,0.001957,0.070095,0.0009732432432432436
37,0.001945,0.069994,0.001
38,0.001933,0.069715,0.000999995151298149
39,0.001921,0.069794,0.0009999806052867297
40,0.001912,0.069664,0.000999956362248142
41,0.001902,0.069813,0.0009999224226530453
42,0.001893,0.069877,0.0009998787871603506
43,0.001884,0.069303,0.0009998254566172067
44,0.001878,0.07008,0.0009997624320589847
45,0.001869,0.069062,0.0009996897147092577
46,0.001863,0.069284,0.000999607305979776
47,0.001857,0.069397,0.0009995152074704413
48,0.001851,0.069036,0.0009994134209692742
49,0.001845,0.068937,0.0009993019484523806
50,0.001841,0.069285,0.0009991807920839123
51,0.001835,0.069231,0.0009990499542160262
52,0.001832,0.069001,0.0009989094373888377
53,0.001826,0.068841,0.0009987592443303714
54,0.001822,0.068845,0.000998599377956509
55,0.001819,0.068991,0.0009984298413709312
56,0.001815,0.06889,0.0009982506378650592
57,0.001811,0.068804,0.0009980617709179893
58,0.001807,0.06887,0.0009978632441964266
59,0.001805,0.068844,0.0009976550615546126
60,0.001802,0.069113,0.0009974372270342515
61,0.001799,0.068836,0.0009972097448644308
62,0.001795,0.068953,0.0009969726194615396
63,0.001792,0.068958,0.0009967258554291834
64,0.001789,0.068741,0.0009964694575580935
65,0.001787,0.069253,0.000996203430826035
66,0.001784,0.069131,0.00099592778039771
67,0.001782,0.068842,0.000995642511624657
68,0.00178,0.069549,0.000995347630045147
69,0.001778,0.068805,0.0009950431413840767
70,0.001775,0.068758,0.000994729051552856
71,0.001774,0.068693,0.0009944053666492948
72,0.001771,0.069059,0.0009940720929574834
73,0.00177,0.069111,0.0009937292369476712
74,0.001767,0.068902,0.0009933768052761407
75,0.001766,0.068778,0.0009930148047850786
76,0.001764,0.068609,0.0009926432425024425
77,0.001763,0.06867,0.000992262125641825
78,0.00176,0.068676,0.0009918714616023133
79,0.001759,0.069136,0.0009914712579683457
80,0.001757,0.068756,0.0009910615225095642
81,0.001756,0.068856,0.0009906422631806636
82,0.001754,0.068796,0.0009902134881212376
83,0.001752,0.068777,0.0009897752056556204
84,0.00175,0.069049,0.0009893274242927248
85,0.001749,0.068767,0.000988870152725877
86,0.001749,0.069139,0.0009884033998326493
87,0.001747,0.068973,0.0009879271746746853
88,0.001745,0.068905,0.000987441486497526
89,0.001744,0.068815,0.0009869463447304291
90,0.001742,0.068888,0.0009864417589861868
91,0.001741,0.068995,0.0009859277390609385
92,0.00174,0.068885,0.000985404294933981
93,0.00174,0.068923,0.0009848714367675742
94,0.001738,0.069169,0.0009843291749067448
95,0.001737,0.068777,0.0009837775198790852
96,0.001735,0.069044,0.0009832164823945482
97,0.001734,0.069041,0.0009826460733452394
98,0.001733,0.069096,0.0009820663038052069
99,0.001733,0.069045,0.000981477185030225
100,0.001731,0.068745,0.000980878728457576
101,0.00173,0.069032,0.0009802709457058289
