epoch,train_loss,val_mae,lr
128,0.000669,0.03208,0.0009603828972017512
129,0.000669,0.031996,0.0009595194269043042
130,0.000669,0.031989,0.0009586470451019727
131,0.000668,0.031934,0.0009577657687313706
132,0.000669,0.031931,0.0009568756149017926
133,0.000667,0.03185,0.0009559766008948826
134,0.000668,0.032001,0.0009550687441642973
135,0.000668,0.032125,0.0009541520623353692
136,0.000666,0.032148,0.0009532265732047618
137,0.000668,0.031882,0.0009522922947401265
138,0.000665,0.031906,0.0009513492450797525
139,0.000666,0.031824,0.0009503974425322148
140,0.000666,0.032012,0.0009494369055760191
141,0.000666,0.031882,0.0009484676528592426
142,0.000665,0.031966,0.0009474897031991725
143,0.000666,0.031945,0.0009465030755819404
144,0.000665,0.031892,0.000945507789162153
145,0.000665,0.031889,0.0009445038632625219
146,0.000664,0.031844,0.0009434913173734867
147,0.000664,0.031836,0.0009424701711528382
148,0.000663,0.031904,0.0009414404444253348
149,0.000664,0.031943,0.0009404021571823197
150,0.000663,0.03177,0.0009393553295813316
151,0.000663,0.031938,0.0009382999819457134
152,0.000662,0.03198,0.0009372361347642182
153,0.000663,0.031877,0.0009361638086906107
154,0.000663,0.031989,0.0009350830245432671
155,0.000662,0.031901,0.0009339938033047705
156,0.000663,0.031826,0.0009328961661215032
157,0.000662,0.032014,0.0009317901343032368
158,0.000661,0.031846,0.000930675729322718
159,0.000661,0.032123,0.0009295529728152524
160,0.000661,0.031859,0.0009284218865782836
161,0.000661,0.031927,0.0009272824925709703
162,0.00066,0.031894,0.0009261348129137604
163,0.000661,0.031934,0.000924978869887961
164,0.00066,0.031837,0.0009238146859353064
165,0.00066,0.03187,0.0009226422836575216
166,0.000659,0.031845,0.0009214616858158844
167,0.00066,0.031875,0.000920272915330783
168,0.000659,0.031853,0.0009190759952812709
169,0.000659,0.031784,0.0009178709489046193
170,0.000659,0.031902,0.0009166577995958657
171,0.000659,0.031814,0.0009154365709073596
172,0.000659,0.031921,0.0009142072865483055
173,0.000658,0.031932,0.0009129699703843021
174,0.000658,0.031869,0.0009117246464368798
175,0.000658,0.031966,0.0009104713388830339
