epoch,train_loss,val_mae,lr
66,7e-05,0.005716,0.0004979659283468038
67,5.7e-05,0.005009,0.000497823436737441
68,5.1e-05,0.004915,0.0004976761435360642
69,4.9e-05,0.004476,0.0004975240516022563
70,4.6e-05,0.00442,0.0004973671638887636
71,4.5e-05,0.005304,0.0004972054834414392
72,4.5e-05,0.004326,0.0004970390133991831
73,4.4e-05,0.005912,0.0004968677569938815
74,4.3e-05,0.004178,0.0004966917175503443
75,4.3e-05,0.004334,0.0004965108984862402
76,4.2e-05,0.004292,0.0004963253033120306
77,4.1e-05,0.004232,0.0004961349356309014
78,6.6e-05,0.004435,0.0004959397991386929
79,4.1e-05,0.004126,0.0004957398976238282
80,4e-05,0.004221,0.0004955352349672396
81,4e-05,0.004009,0.0004953258151422933
82,4.1e-05,0.004144,0.0004951116422147122
83,4e-05,0.003987,0.0004948927203424971
84,4e-05,0.003881,0.0004946690537758454
85,4e-05,0.004265,0.0004944406468570697
86,4.1e-05,0.004492,0.0004942075040205125
87,3.9e-05,0.004361,0.0004939696297924604
88,4.1e-05,0.003991,0.0004937270287910565
89,3.9e-05,0.005179,0.0004934797057262102
90,4e-05,0.004173,0.0004932276653995066
91,3.9e-05,0.004159,0.0004929709127041123
92,4e-05,0.004188,0.000492709452624681
93,3.8e-05,0.004194,0.0004924432902372567
94,3.9e-05,0.004601,0.0004921724307091748
95,4.7e-05,0.004063,0.0004918968792989625
96,3.7e-05,0.003942,0.0004916166413562358
97,3.8e-05,0.004342,0.000491331722321596
98,3.8e-05,0.004461,0.0004910421277265248
99,3.8e-05,0.004794,0.0004907478631932756
100,3.8e-05,0.003927,0.0004904489344347652
101,3.8e-05,0.003996,0.000490145347254463
102,3.8e-05,0.00402,0.0004898371075462777
103,3.9e-05,0.00401,0.0004895242212944434
104,4.5e-05,0.003975,0.0004892066945734029
105,3.7e-05,0.004034,0.0004888845335476904
106,3.7e-05,0.00391,0.0004885577444718116
107,3.8e-05,0.003838,0.000488226333690122
108,3.8e-05,0.003978,0.0004878903076367039
109,3.7e-05,0.007478,0.00048754967283524167
110,3.7e-05,0.004242,0.0004872044358988947
111,3.7e-05,0.004155,0.0004868546035301695
112,3.7e-05,0.004829,0.0004865001825207892
113,3.7e-05,0.004159,0.0004861411797515617
114,3.8e-05,0.003792,0.00048577760219224654
115,3.7e-05,0.004163,0.00048540945690141884
116,3.7e-05,0.003747,0.0004850367510263329
117,3.7e-05,0.004114,0.0004846594918027833
118,3.7e-05,0.003982,0.000484277686554964
119,3.8e-05,0.004017,0.00048389134269532694
120,3.6e-05,0.004153,0.0004835004677244373
121,3.8e-05,0.00407,0.00048310506923082843
122,3.7e-05,0.004281,0.00048270515489085437
123,3.7e-05,0.004157,0.00048230073246854053
124,3.7e-05,0.004091,0.0004818918098154337
125,3.7e-05,0.003966,0.0004814783948704488
126,3.6e-05,0.003732,0.00048106049565971515
127,3.8e-05,0.004403,0.00048063812029642075
128,3.6e-05,0.003799,0.0004802112769806544
129,3.7e-05,0.003956,0.0004797799739992469
130,3.9e-05,0.003808,0.0004793442197256099
131,3.6e-05,0.004016,0.00047890402261957347
132,3.7e-05,0.004365,0.0004784593912272217
133,3.6e-05,0.004008,0.0004780103341807271
134,3.7e-05,0.004108,0.0004775568601981825
135,3.6e-05,0.004636,0.0004770989780834326
136,3.9e-05,0.004265,0.000476636696725902
137,3.5e-05,0.004671,0.0004761700251004235
138,3.6e-05,0.004529,0.0004756989722670635
139,3.6e-05,0.004168,0.0004752235473709461
140,3.6e-05,0.004273,0.0004747437596420756
141,3.6e-05,0.003876,0.00047425961839515717
142,3.6e-05,0.003882,0.0004737711330294165
143,3.7e-05,0.00379,0.0004732783130284166
144,3.5e-05,0.003967,0.00047278116795987417
145,3.6e-05,0.004229,0.00047227970747547386
146,3.6e-05,0.003876,0.00047177394131068054
147,3.6e-05,0.004359,0.00047126387928455075
148,3.6e-05,0.004102,0.00047074953129954154
149,3.8e-05,0.003951,0.00047023090734131875
150,3.5e-05,0.003805,0.00046970801747856297
151,3.6e-05,0.00425,0.0004691808718627737
